etID  | Input | Balkan Romance | Common Romanian | Output {GOLD}
1495   | #wessˈiːka# | *#bəsˈika# | *#bəʃˈikə# | *#bəʃˈikə# {GOLD: #bəʃˈikə#}
1496   | #fˈeːtam# | *#fˈeta# | *#fe̯ˈatə# | *#fˈatə# {GOLD: #fˈatə#}
1497   | #mˈeːnsam# | *#mˈesa# | *#me̯ˈasə# | *#mˈasə# {GOLD: #mˈasə#}
1498   | #kˈuneum# | *#kˈuɲu# | *#kˈuɲu# | *#kˈuj# {GOLD: #kˈuj#}
1499   | #wˈiːnum# | *#vˈinu# | *#vjˈinu# | *#vˈin# {GOLD: #vˈin#}
1500   | #wˈiːneam# | *#vˈijna# | *#vjˈijnə# | *#vˈie# {GOLD: #vˈie#}
1501   | #eskˈaːlam# | *#skˈala# | *#skˈaɾə# | *#skˈarə# {GOLD: #skˈarə#}
1502   | #espˈeːroː# | *#spˈero# | *#spˈeɾu# | *#spˈər# {GOLD: #spˈer#}
1503   | #espˈone# | *#spˈone# | *#spˈune# | *#spˈune# {GOLD: #spˈune#}
1504   | #estraːpˈunɡe# | *#strapˈund͡ʒe# | *#stɾəpˈund͡ʒe# | *#strəpˈund͡ʒe# {GOLD: #strəpˈund͡ʒe#}
1505   | #kwˈerrum# | *#t͡ʃˈɛrru# | *#t͡ʃˈerru# | *#t͡ʃˈer# {GOLD: #t͡ʃˈer#}
1506   | #rˈiːwum# | *#rˈiu# | *#rrˈiu# | *#rˈɨw# {GOLD: #rˈɨw#}
1507   | #kˈokwe# | *#kˈot͡ʃe# | *#ko̯ˈat͡ʃe# | *#ko̯ˈat͡ʃe# {GOLD: #ko̯ˈat͡ʃe#}
1508   | #ˈunɡwe# | *#ˈund͡ʒe# | *#ˈund͡ʒe# | *#ˈund͡ʒe# {GOLD: #ˈund͡ʒe#}
1509   | #adjuːtˈaː# | *#ad͡ʒutˈa# | *#ad͡ʒutˈa# | *#aʒutˈa# {GOLD: #aʒˈuta#}
1510   | #brˈaːkʰium# | *#brˈat͡su# | *#bɾˈat͡su# | *#brˈat͡s# {GOLD: #brˈat͡s#}
1511   | #fˈakium# | *#fˈat͡su# | *#fˈat͡su# | *#fˈat͡s# {GOLD: #fˈat͡sə#}
1512   | #rˈobeum# | *#rˈojbu# | *#rrˈojbu# | *#rˈojb# {GOLD: #rˈojb#}
1513   | #ˈabia# | *#ˈajba# | *#ˈajbə# | *#ˈajbə# {GOLD: #ˈajbə#}
1514   | #skˈabiam# | *#skˈajba# | *#skˈajbə# | *#skˈajbə# {GOLD: #skˈajbə#}
1515   | #stˈablum# | *#stˈawlu# | *#stˈawɾu# | *#stˈawr# {GOLD: #stˈawl#}
1516   | #krˈibrum# | *#krˈewru# | *#kɾˈewɾu# | *#krˈewr# {GOLD: #t͡ʃˈur#}
1517   | #skˈamnum# | *#skˈamnu# | *#skˈamnu# | *#skˈawn# {GOLD: #skˈawn#}
1518   | #dˈamnam# | *#dˈamna# | *#dˈamnə# | *#dˈawnə# {GOLD: #dˈawnə#}
1519   | #ˈuːber# | *#ˈud͡ʒer# | *#ˈud͡ʒeɾ# | *#ˈud͡ʒer# {GOLD: #ˈud͡ʒer#}
1520   | #nˈebulam# | *#nˈɛɡula# | *#ɲe̯ˈaɡuɾə# | *#ne̯ˈaɡurə# {GOLD: #nˈeɡurə#}
1521   | #rˈubum# | *#rˈuɡu# | *#rrˈuɡu# | *#rˈuɡ# {GOLD: #rˈuɡ#}
1522   | #nˈae̯wum# | *#nˈɛɡu# | *#ɲˈeɡu# | *#nˈeɡ# {GOLD: #nˈeɡ#}
1523   | #awˈunkulum# | *#aˈunklu# | *#aˈunkʎu# | *#aˈunkj# {GOLD: #ˈunkj#}
1524   | #bibˈe# | *#beˈɛ# | *#bejˈe# | *#bejˈe# {GOLD: #be̯ˈa#}
1525   | #addˈuːkoː# | *#adˈuko# | *#adˈuku# | *#adˈuk# {GOLD: #adˈuk#}
1526   | #kabˈallum# | *#kaˈallu# | *#kˈalu# | *#kˈal# {GOLD: #kˈal#}
1527   | #ˈannum# | *#ˈannu# | *#ˈannu# | *#ˈan# {GOLD: #ˈan#}
1528   | #skˈioː# | *#st͡ʃˈiw̥# | *#ʃtˈiw̥# | *#ʃtˈiw# {GOLD: #ʃtjˈu#}
1529   | #skˈiːs# | *#st͡ʃˈij# | *#ʃtˈij# | *#ʃtˈij# {GOLD: #ʃtˈij#}
1530   | #nˈos# | *#nˈoj# | *#nˈoj# | *#nˈoj# {GOLD: #nˈoj#}
1531   | #wˈos# | *#vˈoj# | *#vˈoj# | *#vˈoj# {GOLD: #vˈoj#}
1532   | #adpˈost# | *#adpˈoj# | *#apˈoj# | *#apˈoj# {GOLD: #apˈoj#}
1533   | #trˈes# | *#trˈɛj# | *#tɾjˈej# | *#trjˈeje# {GOLD: #trˈej#}
1534   | #ˈaudiːs# | *#ˈawdi# | *#ˈawd͡zi# | *#ˈawzj# {GOLD: #ˈawzj#}
1535   | #kˈasiːs# | *#kˈasi# | *#kˈaʃi# | *#kˈaʃj# {GOLD: #kˈase#}
1536   | #lˈupos# | *#lˈupo# | *#lˈupu# | *#lˈup# {GOLD: #lˈupj#}
1537   | #kˈantaːs# | *#kˈant͡s# | *#kˈənt͡s# | *#kˈɨnt͡s# {GOLD: #kˈɨnt͡sj#}
1538   | #wˈedes# | *#vˈɛde# | *#vje̯ˈade# | *#vˈede# {GOLD: #vˈezj#}
1539   | #horrˈiː# | *#orrˈi# | *#urrˈi# | *#urˈɨ# {GOLD: #urˈɨ#}
1540   | #lˈinɡwam# | *#lˈemba# | *#lˈembə# | *#lˈimbə# {GOLD: #lˈimbə#}
1541   | #tˈeːne# | *#tˈene# | *#tˈene# | *#tˈine# {GOLD: #t͡sˈine#}
1542   | #kwˈandoː# | *#kˈando# | *#kˈəndu# | *#kˈɨnd# {GOLD: #kˈɨnd#}
1543   | #ˈeste# | *#ˈɛste# | *#je̯ˈaste# | *#jˈeste# {GOLD: #jˈeste#}
1544   | #ˈille# | *#ˈelle# | *#je̯ˈale# | *#jˈele# {GOLD: #jˈel#}
1545   | #ˈilla# | *#ˈella# | *#je̯ˈa# | *#jˈa# {GOLD: #jˈa#}
1546   | #ˈilliː# | *#ˈelli# | *#jˈeʎi# | *#jˈej# {GOLD: #jˈej#}
1547   | #ˈillae# | *#ˈellɛ# | *#je̯ˈaʎe# | *#jˈeje# {GOLD: #jˈele#}
1548   | #ˈeo# | *#ˈɛw̥# | *#jˈew̥# | *#jˈew# {GOLD: #jˈew#}
1549   | #ˈe# | *#ˈɛ# | *#jˈe# | *#jˈe# {GOLD: #jˈe#}
1550   | #ˈera# | *#ˈɛra# | *#je̯ˈaɾə# | *#jˈarə# {GOLD: #jerˈa#}
1551   | #nˈiɡrum# | *#nˈeɡru# | *#nˈeɡɾu# | *#nˈeɡru# {GOLD: #nˈeɡru#}
1552   | #nˈiɡram# | *#nˈeɡra# | *#ne̯ˈaɡɾə# | *#ne̯ˈaɡrə# {GOLD: #ne̯ˈaɡrə#}
1553   | #nˈiɡraːs# | *#nˈeɡra# | *#ne̯ˈaɡɾə# | *#ne̯ˈaɡrə# {GOLD: #nˈeɡre#}
1554   | #sˈeːram# | *#sˈera# | *#se̯ˈaɾə# | *#se̯ˈarə# {GOLD: #se̯ˈarə#}
1555   | #dˈekem# | *#dˈɛt͡ʃe# | *#d͡ze̯ˈat͡ʃe# | *#zˈet͡ʃe# {GOLD: #zˈet͡ʃe#}
1556   | #sˈeptem# | *#sˈɛpte# | *#ʃe̯ˈapte# | *#ʃˈapte# {GOLD: #ʃˈapte#}
1557   | #mˈollam# | *#mˈolla# | *#mo̯ˈalə# | *#mo̯ˈalə# {GOLD: #mo̯ˈalə#}
1558   | #stˈeːllam# | *#stˈella# | *#ste̯ˈa# | *#ste̯ˈa# {GOLD: #ste̯ˈa#}
1559   | #pˈennam# | *#pˈɛnna# | *#pje̯ˈannə# | *#pˈɨnə# {GOLD: #pˈanə#}
1560   | #bˈonam# | *#bˈona# | *#bˈunə# | *#bˈunə# {GOLD: #bˈunə#}
1561   | #dˈomnam# | *#dˈomna# | *#do̯ˈamnə# | *#do̯ˈamnə# {GOLD: #do̯ˈamnə#}
1562   | #mˈea# | *#mjˈa# | *#mjˈa# | *#mjˈa# {GOLD: #me̯ˈa#}
1563   | #mˈontem# | *#mˈonte# | *#mˈunte# | *#mˈunte# {GOLD: #mˈunte#}
1564   | #medˈullam# | *#medˈulla# | *#medˈuvə# | *#mədˈuvə# {GOLD: #mədˈuvə#}
1565   | #pˈillam# | *#pˈella# | *#pe̯ˈa# | *#pe̯ˈa# {GOLD: #pˈiwə#}
1566   | #ɡallˈiːnam# | *#ɡallˈina# | *#ɡəʎˈinə# | *#ɡəˈinə# {GOLD: #ɡəˈinə#}
1567   | #parˈentem# | *#parˈɛnte# | *#pəɾˈente# | *#pərˈinte# {GOLD: #pərˈinte#}
1568   | #saːnitˈaːtem# | *#sanetˈate# | *#sənetˈate# | *#sɨnətˈate# {GOLD: #sənətˈate#}
1569   | #dˈiem# | *#dˈi# | *#d͡zˈi# | *#zˈi# {GOLD: #zˈi#}
1570   | #kiːwitˈaːtem# | *#t͡ʃitˈate# | *#t͡ʃitˈate# | *#t͡ʃitˈate# {GOLD: #t͡ʃetˈate#}
1571   | #dˈiːkoː# | *#dˈiko# | *#d͡zˈiku# | *#zˈik# {GOLD: #zˈik#}
1572   | #kalkˈaːneum# | *#kalkˈaɲu# | *#kəlkˈəɲu# | *#kəlkˈɨje# {GOLD: #kəlkˈɨj#}
1573   | #sˈessum# | *#sˈɛsu# | *#ʃˈesu# | *#ʃˈes# {GOLD: #ʃˈes#}
1574   | #patˈiː# | *#patˈi# | *#pət͡sˈi# | *#pət͡sˈi# {GOLD: #pət͡sˈi#}
1575   | #ekskˈawum# | *#skˈau# | *#skˈau# | *#skˈaw# {GOLD: #skˈəw#}
1576   | #ekskoriˈaː# | *#skorjˈa# | *#skoɾjˈa# | *#skorjˈa# {GOLD: #skarjˈa#}
1577   | #ekstrapˈunɡe# | *#strapˈund͡ʒe# | *#stɾəpˈund͡ʒe# | *#strəpˈund͡ʒe# {GOLD: #strəpˈund͡ʒe#}
1578   | #kwˈaeroː# | *#t͡ʃˈɛro# | *#t͡ʃˈeɾu# | *#t͡ʃˈer# {GOLD: #t͡ʃˈer#}
1579   | #tˈempum# | *#tˈɛmpu# | *#tˈempu# | *#tˈimp# {GOLD: #tˈimp#}
1580   | #famˈiliam# | *#famˈejla# | *#fəme̯ˈaʎe# | *#fəmˈere# {GOLD: #fəmˈeje#}
